script,arch,variant,mode,window_s,seed,fold,test_subjects,exercise_pw_f1,exercise_pw_balacc,exercise_ps_f1,exercise_ps_balacc,phase_f1,phase_balacc,fatigue_mae,fatigue_r,reps_mae,val_total,n_test_windows,n_test_sets,best_hps_json
sweep_raw,cnn1d_raw,raw,multi,1.0,1337,2,Juile|lucas 2,0.40033341918559273,0.39783462170148043,0.4380952380952381,0.4166666666666667,0.355585391095617,0.3682149362477231,0.8833897655732273,0.45000905365376564,0.10957482311198201,-0.2849942723041026,1509,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,1.0,1337,3,Hytten|lucas,0.2725030907635199,0.27531584710644624,0.23376623376623376,0.20833333333333331,0.3483583181440563,0.35593037692974444,1.0907231860307414,-0.02545699950231967,0.14021041341858212,0.22897520763749024,1106,20,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,1.0,1337,4,Vivian|kiyomi,0.32817972423876074,0.3306510460474791,0.3263888888888889,0.375,0.3746139649889146,0.37838056299638145,0.7333105517848165,0.3557214679416731,0.11523813797397911,0.009028353602398335,1989,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,42,0,Tias|sivert,0.6351213282247765,0.6679606719058563,0.6166666666666667,0.6666666666666666,0.31451739883482915,0.35246785246785245,1.0788535466269842,0.34691788562020537,0.7047979189674296,1.1255934919629778,252,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,42,1,Raghild|michael,0.30358692362021994,0.37212643678160917,0.2863636363636364,0.375,0.24661246612466123,0.3428481240981241,1.387438322368421,0.08702632720416732,0.6705144502538972,1.4073399565273659,266,22,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,42,2,Juile|lucas 2,0.344704715331894,0.3383658751962323,0.30394736842105263,0.3333333333333333,0.33809894385769873,0.3661414770148479,0.9137155633223685,0.3532151961411736,0.5704588047259389,1.0926767022986161,304,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,42,3,Hytten|lucas,0.2880252779187232,0.2697902461198779,0.26388888888888884,0.24999999999999997,0.3453216374269006,0.38828154967395473,1.0413023222477065,-0.12130013466384335,0.6525505305584168,1.102470800417279,218,20,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,42,4,Vivian|kiyomi,0.30850844926702253,0.34376769955216013,0.16666666666666666,0.2916666666666667,0.26412184306921155,0.30831910273438323,0.7342572236180904,0.25728678427087925,0.5479926304007183,0.8752928606828853,398,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,7,0,Tias|sivert,0.7408256158256158,0.7370768939421397,0.7416666666666667,0.75,0.33202614379084966,0.3545083545083545,1.0164620535714286,0.4179587332000881,0.7392974572906655,0.8642650350691781,252,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,7,1,Raghild|michael,0.14779629135687217,0.2673750334135258,0.10714285714285714,0.25,0.24102350159922126,0.33243145743145747,1.3778489191729324,0.06498962960199695,0.6743455086493124,1.4396459859116633,266,22,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,7,2,Juile|lucas 2,0.5154432253570185,0.4834040587388802,0.5799019607843137,0.5416666666666666,0.41133311732728517,0.43801465343966806,1.105751439144737,0.1624321618402502,0.5975212270767722,1.0942900808233964,304,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,7,3,Hytten|lucas,0.246374865735768,0.2733050847457627,0.21323529411764708,0.25,0.1979949874686717,0.3333333333333333,0.9941047878440367,0.08951221399507905,0.6545246836272473,1.1473425287719166,218,20,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,7,4,Vivian|kiyomi,0.4695782058141608,0.4716473297915935,0.5423076923076923,0.5416666666666667,0.3474588612203291,0.3736111989543145,0.9989400125628141,0.26961972774032833,0.5320410162664426,1.0703168526366726,398,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
